FID,OBJECTID_1,OBJECTID_2,OBJECTID_3,OBJECTID_4,OBJECTID,LINE_ID,TYPE,CALC_LENGT,DIAMETER,DRAINAGE_A,FLOW_RATE,LENGTH,WIDTH,HEIGHT,SLOPE,ROUGHNESS,VELOCITY,UPSTREAMNO,DOWNSTREAM,UPSTREAM_1,DOWNSTRE_1,FILENUM,INSTALL_DA,LIFE_CYCLE,OWNER,DATA_SOURC,CREATED_BY,LAST_EDITE,LAST_EDI_1,TYPE_USE,SHAPESTLen,Shape_Leng,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Per,FTYPE,FCode,ComID,WbAreaComi,HUC8,DIVERGENCE,STREAMORDE,TOCOMID,CUMDRAINAG,MAFLOWU,MAVELU,TONODE,FROMNODE,OBJECTID_5,MainPath,InNetwork,Visibility,Shape_Le_1,Shape_Le_2,Shape_Le_3,Shape_Le_4,Enabled,Shape_Le_5,ORIG_FID,POINT_X,POINT_Y,POINT_Z,POINT_M,Elevation,subcatch_r
46,49,4113,4113,4300,38520,25041,Reinforced Concrete Pipe,73.492431999999994,30, , ,75, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,73.492431997400004,0.000215847948773, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000215847948773,0.000215847679134,1,0.000215847679134,23,-157.755270026000005,21.298823081999998,0.000000000000000,nan,374.6669922,20
47,49,4113,4113,4300,38520,25041,Reinforced Concrete Pipe,73.492431999999994,30, , ,75, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,73.492431997400004,0.000215847948773, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000215847948773,0.000215847679134,1,0.000215847679134,23,-157.755485612999991,21.298812476999998,0.000000000000000,nan,335.3030090,20
48,50,5339,5339,5583,50591,16136,Reinforced Concrete Pipe,31.871136069999999,18, , ,31.872000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,31.871136071999999,0.000092516514871, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000092516514871,0.000092516525123,1,0.000092516525123,24,-157.752728474000008,21.292720227000000,0.000000000000000,nan,268.9100037,7
49,50,5339,5339,5583,50591,16136,Reinforced Concrete Pipe,31.871136069999999,18, , ,31.872000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,31.871136071999999,0.000092516514871, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000092516514871,0.000092516525123,1,0.000092516525123,24,-157.752812618000007,21.292681768000001,0.000000000000000,nan,268.9100037,7
50,51,616,616,617,4966,17376,Reinforced Concrete Pipe,64.729381910000001,18, , ,64.730000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,64.729381913200001,0.000183392519478, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000183392519478,0.000183392636944,1,0.000183392636944,25,-157.755541536999999,21.288620429000002,0.000000000000000,nan,105.5469971,13
51,51,616,616,617,4966,17376,Reinforced Concrete Pipe,64.729381910000001,18, , ,64.730000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,64.729381913200001,0.000183392519478, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000183392519478,0.000183392636944,1,0.000183392636944,25,-157.755417212999987,21.288755224999999,0.000000000000000,nan,78.2424011,13
52,52,4071,4071,4258,38332,21672,Reinforced Concrete Pipe,389.981760520000023,Other, , ,389.985000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153, ,389.981760515000019,0.001135089860780, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.001135089860780,0.001135089871000,1,0.001135089871000,26,-157.753820412000010,21.280610177000000,0.000000000000000,nan,9.6477804,75
53,52,4071,4071,4258,38332,21672,Reinforced Concrete Pipe,389.981760520000023,Other, , ,389.985000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,SWQDC data source states DIAMETER as 27 inch; edited by FILENUM 18153, ,389.981760515000019,0.001135089860780, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.001135089860780,0.001135089871000,1,0.001135089871000,26,-157.752763089000013,21.281023009999998,0.000000000000000,nan,9.8200598,19
54,53,1573,1573,1576,11113,37329,Reinforced Concrete Pipe,37.073393650000000,42,5.600000,114.500000, , , ,0.010000,3.500000,11.900000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=17.1, Aover=10.5", ,37.073393645300001,0.000102449207884, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000102449207884,0.000102448895759,1,0.000102448895759,27,-157.747927366999988,21.291212755000000,0.000000000000000,nan,763.1849976,42
55,53,1573,1573,1576,11113,37329,Reinforced Concrete Pipe,37.073393650000000,42,5.600000,114.500000, , , ,0.010000,3.500000,11.900000, , , , ,2626,1990-09-26T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan,"A50=17.1, Aover=10.5", ,37.073393645300001,0.000102449207884, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000102449207884,0.000102448895759,1,0.000102448895759,27,-157.747901751999990,21.291311950000001,0.000000000000000,nan,763.1849976,42
56,56,1561,1561,1564,10837,39150,Reinforced Concrete Pipe,125.793012939999997,18,1.760000,14.470000, , , ,0.193000,0.590000,8.200000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,125.793012938000004,0.000349417527530, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000349417527530,0.000349417743928,1,0.002638994440930,28,-157.749477181000003,21.287956816000001,0.000000000000000,nan,540.5000000,82
57,56,1561,1561,1564,10837,39150,Reinforced Concrete Pipe,125.793012939999997,18,1.760000,14.470000, , , ,0.193000,0.590000,8.200000, , , , ,9847,1992-05-29T00:00:00.000Z, ,Private,SWQDC As-built,SWQDC,jnolan, , ,125.793012938000004,0.000349417527530, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000349417527530,0.000349417743928,1,0.002638994440930,28,-157.749343489000012,21.287633985999999,0.000000000000000,nan,402.6629944,82
58,59,849,849,852,6228,19620,Reinforced Concrete Pipe,180.589617890000000,24, , ,190, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,180.589617886000013,0.000500577091914, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000500577091914,0.000500576386605,1,0.000500576386605,29,-157.759067767000005,21.274633472000001,0.000000000000000,nan,-0.1965530,81
59,59,849,849,852,6228,19620,Reinforced Concrete Pipe,180.589617890000000,24, , ,190, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,180.589617886000013,0.000500577091914, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000500577091914,0.000500576386605,1,0.000500576386605,29,-157.758596138000001,21.274801225000001,0.000000000000000,nan,-0.1965530,81
60,63,3327,3327,3484,31186,24147,Reinforced Concrete Pipe,58.698760479999997,30, , ,56, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,58.698760479699999,0.000163854140841, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000163854140841,0.000163853996866,1,0.000163853996866,30,-157.746765743999987,21.286039000999999,0.000000000000000,nan,507.1589966,63
61,63,3327,3327,3484,31186,24147,Reinforced Concrete Pipe,58.698760479999997,30, , ,56, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,58.698760479699999,0.000163854140841, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000163854140841,0.000163853996866,1,0.000163853996866,30,-157.746687912999988,21.285894811999999,0.000000000000000,nan,365.8829956,63
62,64,5393,5393,5637,50802,24143,Reinforced Concrete Pipe,221.058565410000000,24, , ,240, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,221.058565412000007,0.000611567354251, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000611567354251,0.000611567944680,1,0.000611567944680,31,-157.747506665999992,21.286883334999999,0.000000000000000,nan,507.1589966,63
63,64,5393,5393,5637,50802,24143,Reinforced Concrete Pipe,221.058565410000000,24, , ,240, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,221.058565412000007,0.000611567354251, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000611567354251,0.000611567944680,1,0.000611567944680,31,-157.747332599000003,21.286297061999999,0.000000000000000,nan,507.1589966,63
64,66,930,930,933,6461,22155,Reinforced Concrete Pipe,153.260619520000006,24, , ,155, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,153.260619520000006,0.000448949151507, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000448949151507,0.000448949330304,1,0.000448949330304,32,-157.757143208999992,21.274030784000001,0.000000000000000,nan,-0.0931948,74
65,66,930,930,933,6461,22155,Reinforced Concrete Pipe,153.260619520000006,24, , ,155, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,153.260619520000006,0.000448949151507, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000448949151507,0.000448949330304,1,0.000448949330304,32,-157.756702880999995,21.274118344000001,0.000000000000000,nan,-0.0931948,74
66,68,2408,2408,2524,23110,42369,Reinforced Concrete Pipe,27.793418800000001,18,1.540000,5.530000, , , ,0.010000,0.770000,3.130000, , , , ,2620, , ,Private,SWQDC As-built,SWQDC,jnolan, , ,27.793418796899999,0.000076530934706, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000076530934706,0.000076530378384,1,0.000076530378384,33,-157.745728337000003,21.291680570000000,0.000000000000000,nan,836.4689941,52
67,68,2408,2408,2524,23110,42369,Reinforced Concrete Pipe,27.793418800000001,18,1.540000,5.530000, , , ,0.010000,0.770000,3.130000, , , , ,2620, , ,Private,SWQDC As-built,SWQDC,jnolan, , ,27.793418796899999,0.000076530934706, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000076530934706,0.000076530378384,1,0.000076530378384,33,-157.745733164000001,21.291604192000001,0.000000000000000,nan,836.4689941,52
68,70,164,164,165,3201,18936,Reinforced Concrete Pipe,127.766432240000000,24, , ,131.150000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,127.766432242999997,0.000371686149368, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000371686149368,0.000371686389249,1,0.000358527887256,34,-157.753029222999999,21.284127041000001,0.000000000000000,nan,38.5672989,28
69,70,164,164,165,3201,18936,Reinforced Concrete Pipe,127.766432240000000,24, , ,131.150000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,127.766432242999997,0.000371686149368, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000371686149368,0.000371686389249,1,0.000358527887256,34,-157.753361640999998,21.283992726000001,0.000000000000000,nan,17.9643002,28
70,73,4946,4946,5175,46906,16159,Reinforced Concrete Pipe,30.758275520000002,18, , ,30.759000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,30.758275517300000,0.000089995649251, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000089995649251,0.000089996211253,1,0.000089996211253,35,-157.754366685000008,21.289688112000000,0.000000000000000,nan,119.4970016,89
71,73,4946,4946,5175,46906,16159,Reinforced Concrete Pipe,30.758275520000002,18, , ,30.759000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,30.758275517300000,0.000089995649251, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000089995649251,0.000089996211253,1,0.000089996211253,35,-157.754279265000008,21.289709491000000,0.000000000000000,nan,119.4970016,89
72,76,5756,5756,6023,54201,13155,Reinforced Concrete Pipe,275.650489240000013,30, , ,240.639000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,275.650489236999988,0.000802346366254, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000802346366254,0.000802346437122,1,0.001009553810140,36,-157.754519159000012,21.284101063000001,0.000000000000000,nan,26.9193993,30
73,76,5756,5756,6023,54201,13155,Reinforced Concrete Pipe,275.650489240000013,30, , ,240.639000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18154, ,275.650489236999988,0.000802346366254, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000802346366254,0.000802346437122,1,0.001009553810140,36,-157.753577997999997,21.284466323000000,0.000000000000000,nan,38.5672989,30
74,77,2027,2027,2125,19051,21662,Reinforced Concrete Pipe,239.237559940000011,24, , ,239.243000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 27 inch, ,239.237559936999986,0.000700329988724, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000700329988724,0.000700330106520,1,0.000700330106520,37,-157.748550311000002,21.281508358500002,0.000000000000000,nan,40.4692993,11
75,77,2027,2027,2125,19051,21662,Reinforced Concrete Pipe,239.237559940000011,24, , ,239.243000, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan,originally 27 inch, ,239.237559936999986,0.000700329988724, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000700329988724,0.000700330106520,1,0.000700330106520,37,-157.750259486999994,21.281057503000000,0.000000000000000,nan,12.2589998,11
76,78,2899,2899,3040,27587,24088,Reinforced Concrete Pipe,354.576705549999986,60, , ,330, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,354.576705553000011,0.001037641720160, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.001037641720160,0.001037640662170,1,0.001037640662170,38,-157.745325170999990,21.281711934000000,0.000000000000000,nan,124.0500031,67
77,78,2899,2899,3040,27587,24088,Reinforced Concrete Pipe,354.576705549999986,60, , ,330, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,Edited by FILENUM 18156, ,354.576705553000011,0.001037641720160, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.001037641720160,0.001037640662170,1,0.001037640662170,38,-157.746334187000002,21.281633362000001,0.000000000000000,nan,99.0767975,68
78,79,711,711,714,5464,17835,Reinforced Concrete Pipe,98.586187879999997,18, , ,98.587, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,98.586187877399993,0.000288320520846, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000288320520846,0.000288319935769,1,0.000288319935769,39,-157.757815427999986,21.282758126000001,0.000000000000000,nan,167.7129974,66
79,79,711,711,714,5464,17835,Reinforced Concrete Pipe,98.586187879999997,18, , ,98.587, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan,OWNERSHIP taken from Parcels & Easements;, ,98.586187877399993,0.000288320520846, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000288320520846,0.000288319935769,1,0.000288319935769,39,-157.757536278000003,21.282830091000001,0.000000000000000,nan,167.7129974,66
80,80,837,837,840,5881,24137,Reinforced Concrete Pipe,155.331255270000014,18, , ,160, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,155.331255274000000,0.000438669783170, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000438669783170,0.000438669754876,1,0.000438669754876,40,-157.746862983999989,21.288893539000000,0.000000000000000,nan,641.2100220,57
81,80,837,837,840,5881,24137,Reinforced Concrete Pipe,155.331255270000014,18, , ,160, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,155.331255274000000,0.000438669783170, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000438669783170,0.000438669754876,1,0.000438669754876,40,-157.747143670000014,21.288556423999999,0.000000000000000,nan,641.2100220,57
82,81,3716,3716,3890,34897,24441,Reinforced Concrete Pipe,110.799018939999996,24, , ,100, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,110.799018939000007,0.000322030890768, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000322030890768,0.000322030355089,1,0.001188157679170,41,-157.748521396000001,21.278474991000000,0.000000000000000,nan,-0.0693658,77
83,81,3716,3716,3890,34897,24441,Reinforced Concrete Pipe,110.799018939999996,24, , ,100, , , , , , , , , ,Pre-SWQDC, ,"Constructed, existing ROW",City and County of Honolulu,Pre-SWQDC,Pre-SWQDC,jnolan, , ,110.799018939000007,0.000322030890768, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000322030890768,0.000322030355089,1,0.001188157679170,41,-157.748003374000007,21.277511627999999,0.000000000000000,nan,-1.0022500,77
84,83,5043,5043,5272,47280,24148,Reinforced Concrete Pipe,54.422310830000001,30, , ,45, , , , , , , , , ,Pre-SWQDC, , ,Private,Pre-SWQDC,Pre-SWQDC,jnolan, , ,54.422310825099999,0.000152570631892, ,, , , ,0.000000000000000, , , , ,0,0,0, ,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000, , ,0,0,0,0,0.000000000000000,0.000000000000000,0.000152570631892,0.000152570740608,1,0.000152570740608,42,-157.746687912999988,21.285894811999999,0.000000000000000,nan,365.8829956,63
